A,3/15/2023 12:00:00 AM,135.929993,132.199997,135.929993,134.029999,133.063171,2016700
A,3/16/2023 12:00:00 AM,133.970001,132.369995,137.050003,136.820007,135.833069,1789300
A,3/17/2023 12:00:00 AM,136.889999,132.729996,136.919998,133.179993,132.219299,2046000
A,3/20/2023 12:00:00 AM,133.139999,132.729996,135.380005,134.539993,133.569504,1704500
A,3/21/2023 12:00:00 AM,135.559998,135.220001,137.419998,137.009995,136.021683,1392300
A,3/22/2023 12:00:00 AM,136.960007,133.600006,137.539993,133.729996,132.765350,1268500
A,3/23/2023 12:00:00 AM,134.660004,129.369995,135.070007,131.130005,130.184097,3297900
A,3/24/2023 12:00:00 AM,130.139999,128.220001,131.979996,131.960007,131.008118,1571600
A,3/27/2023 12:00:00 AM,133.580002,132.729996,134.619995,133.070007,132.110092,1216300
A,3/28/2023 12:00:00 AM,132.539993,132.009995,133.309998,132.630005,131.673279,942600
A,3/29/2023 12:00:00 AM,133.949997,132.630005,134.240005,133.850006,132.884491,1002800
A,3/30/2023 12:00:00 AM,135.270004,133.320007,135.539993,134.490005,133.519867,1468200
A,3/31/2023 12:00:00 AM,135.399994,134.860001,138.729996,138.339996,137.342087,2579800
A,4/3/2023 12:00:00 AM,137.419998,136.009995,138.089996,137.860001,137.088516,1551800
A,4/4/2023 12:00:00 AM,138.250000,137.529999,139.110001,138.210007,137.436554,1778700
A,4/5/2023 12:00:00 AM,137.740005,136.669998,139.270004,138.089996,137.317230,2312100
A,4/6/2023 12:00:00 AM,138.009995,136.589996,138.130005,138.029999,137.257568,1206200
A,4/10/2023 12:00:00 AM,137.380005,135.860001,138.080002,138.020004,137.247620,1104600
A,4/11/2023 12:00:00 AM,138.869995,138.149994,139.929993,138.520004,137.744812,1241100
A,4/12/2023 12:00:00 AM,140.190002,137.820007,141.350006,138.360001,137.585709,1058400
A,4/13/2023 12:00:00 AM,139.179993,138.990005,141.479996,141.279999,140.489380,1030900
A,4/14/2023 12:00:00 AM,140.360001,138.929993,141.190002,139.199997,138.421021,954300
A,4/17/2023 12:00:00 AM,139.619995,138.889999,140.210007,140.190002,139.405487,1115500
A,4/18/2023 12:00:00 AM,140.729996,138.210007,140.990005,139.000000,138.222122,1218900
A,4/19/2023 12:00:00 AM,138.369995,137.679993,139.619995,138.929993,138.152512,1178400
A,4/20/2023 12:00:00 AM,136.860001,134.869995,137.050003,135.529999,134.771545,1325900
A,4/21/2023 12:00:00 AM,136.210007,136.210007,138.559998,138.500000,137.724930,1533600
A,4/24/2023 12:00:00 AM,138.800003,138.089996,139.520004,138.479996,137.705048,856700
A,4/25/2023 12:00:00 AM,136.539993,129.720001,136.779999,130.369995,129.640411,2154900
A,4/26/2023 12:00:00 AM,128.149994,128.110001,133.839996,133.119995,132.375046,3003800
A,4/27/2023 12:00:00 AM,132.960007,131.330002,133.860001,133.250000,132.504318,1125300
A,4/28/2023 12:00:00 AM,133.449997,133.449997,136.929993,135.429993,134.672089,2032800
A,5/1/2023 12:00:00 AM,136.020004,135.759995,137.139999,136.080002,135.318481,1012900
A,5/2/2023 12:00:00 AM,135.020004,134.259995,137.160004,134.520004,133.767212,1629600
A,5/3/2023 12:00:00 AM,135.889999,134.630005,136.539993,134.770004,134.015808,1529100
A,5/4/2023 12:00:00 AM,135.380005,133.759995,136.039993,133.880005,133.130798,1103700
A,5/5/2023 12:00:00 AM,135.300003,131.910004,135.410004,133.300003,132.554031,1890100
A,5/8/2023 12:00:00 AM,134.009995,131.750000,134.210007,132.449997,131.708801,1005300
A,5/9/2023 12:00:00 AM,128.500000,125.360001,128.500000,127.349998,126.637329,3437100
A,5/10/2023 12:00:00 AM,128.710007,126.160004,128.899994,128.059998,127.343353,1255700
A,5/11/2023 12:00:00 AM,127.169998,125.470001,127.699997,127.660004,126.945602,1580600
A,5/12/2023 12:00:00 AM,128.679993,126.529999,128.679993,127.489998,126.776543,1422600
A,5/15/2023 12:00:00 AM,127.940002,126.750000,128.190002,127.989998,127.273743,1262800
A,5/16/2023 12:00:00 AM,126.970001,125.790001,127.400002,126.290001,125.583267,1190000
A,5/17/2023 12:00:00 AM,127.040001,125.779999,127.790001,127.769997,127.054977,1968200
A,5/18/2023 12:00:00 AM,127.650002,126.489998,129.330002,129.139999,128.417313,1637000
A,5/19/2023 12:00:00 AM,129.589996,128.619995,130.470001,128.869995,128.148819,1480400
A,5/22/2023 12:00:00 AM,128.660004,128.289993,129.750000,129.089996,128.367584,1764500
A,5/23/2023 12:00:00 AM,129.029999,127.910004,130.539993,128.639999,127.920113,2784400
A,5/24/2023 12:00:00 AM,115.199997,113.279999,121.089996,120.989998,120.312912,6850400
A,5/25/2023 12:00:00 AM,121.410004,117.639999,121.410004,119.489998,118.821320,3218900
A,5/26/2023 12:00:00 AM,120.070000,118.379997,120.720001,120.419998,119.746109,2089100
A,5/30/2023 12:00:00 AM,120.010002,117.669998,121.309998,117.730003,117.071175,2094800
A,5/31/2023 12:00:00 AM,116.989998,114.800003,117.150002,115.669998,115.022690,3998800
A,6/1/2023 12:00:00 AM,116.970001,115.000000,117.639999,116.260002,115.609390,3966100
A,6/2/2023 12:00:00 AM,117.769997,116.019997,118.410004,118.220001,117.558418,3263100
A,6/5/2023 12:00:00 AM,118.580002,117.089996,119.760002,118.349998,117.687698,2129300
A,6/6/2023 12:00:00 AM,118.779999,116.639999,119.220001,117.440002,116.782791,1758800
A,6/7/2023 12:00:00 AM,117.169998,115.139999,117.370003,116.589996,115.937538,3643500
A,6/8/2023 12:00:00 AM,115.930000,114.660004,116.900002,114.690002,114.048180,2558600
A,6/9/2023 12:00:00 AM,115.580002,114.160004,116.000000,115.790001,115.142021,1981500
A,6/12/2023 12:00:00 AM,115.860001,115.820000,118.650002,118.540001,117.876633,2747800
A,6/13/2023 12:00:00 AM,118.680000,118.680000,121.160004,119.500000,118.831261,2502400
A,6/14/2023 12:00:00 AM,119.989998,118.900002,120.970001,119.400002,118.731819,2662900
A,6/15/2023 12:00:00 AM,118.879997,118.730003,121.739998,121.230003,120.551575,1791100
A,6/16/2023 12:00:00 AM,122.099998,120.629997,123.180000,121.129997,120.452141,3941300
A,6/20/2023 12:00:00 AM,118.639999,116.879997,118.790001,118.160004,117.498764,2108200
A,6/21/2023 12:00:00 AM,117.790001,117.269997,119.110001,118.330002,117.667809,1393400
A,6/22/2023 12:00:00 AM,118.839996,117.169998,118.949997,118.680000,118.015846,1736000
A,6/23/2023 12:00:00 AM,117.760002,117.580002,119.709999,119.419998,118.751701,2632600
A,6/26/2023 12:00:00 AM,118.959999,117.339996,119.800003,118.370003,117.707588,1673400
A,6/27/2023 12:00:00 AM,118.470001,116.730003,118.959999,117.040001,116.385025,2326100
A,6/28/2023 12:00:00 AM,116.699997,115.709999,117.110001,116.370003,115.718773,2196800
A,6/29/2023 12:00:00 AM,116.160004,116.070000,118.250000,118.050003,117.389381,1885800
A,6/30/2023 12:00:00 AM,118.730003,118.300003,120.690002,120.250000,119.805405,2487900
A,7/3/2023 12:00:00 AM,120.019997,119.220001,120.849998,119.320000,118.878845,996200
A,7/5/2023 12:00:00 AM,118.949997,118.610001,120.279999,119.500000,119.058182,1246200
A,7/6/2023 12:00:00 AM,116.360001,115.660004,118.889999,118.430000,117.992142,1626600
A,7/7/2023 12:00:00 AM,117.669998,116.889999,119.080002,117.000000,116.567421,1493300
A,7/10/2023 12:00:00 AM,116.730003,116.559998,119.519997,118.360001,117.922394,1889200
A,7/11/2023 12:00:00 AM,118.300003,117.639999,118.980003,118.480003,118.041962,1096700
A,7/12/2023 12:00:00 AM,120.000000,119.150002,120.489998,120.000000,119.556328,1595400
A,7/13/2023 12:00:00 AM,120.760002,118.989998,120.870003,119.349998,118.908730,1229800
A,7/14/2023 12:00:00 AM,119.540001,118.250000,120.389999,119.750000,119.307259,1225400
A,7/17/2023 12:00:00 AM,119.949997,117.660004,119.980003,118.250000,117.812805,1123000
A,7/18/2023 12:00:00 AM,118.379997,118.000000,119.790001,119.559998,119.117958,1362700
A,7/19/2023 12:00:00 AM,120.010002,119.860001,123.339996,123.080002,122.624947,2425400
A,7/20/2023 12:00:00 AM,123.510002,123.129997,124.900002,124.550003,124.089516,2278800
A,7/21/2023 12:00:00 AM,124.550003,123.139999,128.300003,127.620003,127.148163,3918200
A,7/24/2023 12:00:00 AM,127.620003,127.190002,129.389999,127.720001,127.247795,2001200
A,7/25/2023 12:00:00 AM,125.000000,124.150002,129.550003,127.309998,126.839310,2199400
A,7/26/2023 12:00:00 AM,125.000000,123.400002,128.529999,128.470001,127.995018,2507500
A,7/27/2023 12:00:00 AM,129.869995,126.639999,130.000000,126.660004,126.191719,2582500
A,7/28/2023 12:00:00 AM,127.250000,123.160004,127.510002,126.050003,125.583969,3138800
A,7/31/2023 12:00:00 AM,124.379997,121.220001,124.449997,121.769997,121.319786,2376100
A,8/1/2023 12:00:00 AM,121.779999,120.459999,123.580002,122.480003,122.027168,1655000
A,8/2/2023 12:00:00 AM,122.000000,121.510002,128.729996,127.709999,127.237823,2654700
A,8/3/2023 12:00:00 AM,127.300003,124.970001,127.360001,125.050003,124.587669,1742600
A,8/4/2023 12:00:00 AM,125.440002,125.080002,127.169998,126.300003,125.833046,1819500
A,8/7/2023 12:00:00 AM,126.730003,125.699997,127.889999,126.510002,126.042267,1487000
A,8/8/2023 12:00:00 AM,126.690002,125.070000,128.630005,128.350006,127.875465,2525200
A,8/9/2023 12:00:00 AM,128.160004,127.529999,129.419998,127.629997,127.158119,1786100
A,8/10/2023 12:00:00 AM,128.000000,127.309998,129.990005,127.650002,127.178047,1515900
A,8/11/2023 12:00:00 AM,126.769997,126.349998,127.820000,126.860001,126.390968,1256700
A,8/14/2023 12:00:00 AM,125.430000,125.190002,128.000000,126.650002,126.181747,1582400
A,8/15/2023 12:00:00 AM,126.309998,125.250000,127.180000,125.650002,125.185448,2274800
A,8/16/2023 12:00:00 AM,121.989998,120.370003,123.650002,121.360001,120.911308,3388800
A,8/17/2023 12:00:00 AM,122.000000,120.660004,122.650002,120.849998,120.403191,2180800
A,8/18/2023 12:00:00 AM,120.190002,119.040001,120.730003,119.250000,118.809105,1803900
A,8/21/2023 12:00:00 AM,119.500000,117.709999,119.570000,118.860001,118.420547,2249300
A,8/22/2023 12:00:00 AM,117.849998,117.330002,118.610001,117.639999,117.205063,1422300
A,8/23/2023 12:00:00 AM,118.510002,117.709999,119.150002,119.129997,118.689545,1289300
A,8/24/2023 12:00:00 AM,119.360001,118.580002,120.779999,119.489998,119.048218,2045900
A,8/25/2023 12:00:00 AM,119.800003,118.519997,120.820000,119.680000,119.237518,1273300
A,8/28/2023 12:00:00 AM,119.949997,119.339996,120.940002,119.919998,119.476624,1052400
A,8/29/2023 12:00:00 AM,120.129997,119.610001,122.290001,122.019997,121.568855,838300
A,8/30/2023 12:00:00 AM,122.339996,121.629997,122.940002,122.680000,122.226425,1157900
A,8/31/2023 12:00:00 AM,123.110001,120.650002,123.120003,121.070000,120.622383,2875100
A,9/1/2023 12:00:00 AM,122.690002,121.540001,123.680000,121.910004,121.459274,840700
A,9/5/2023 12:00:00 AM,121.639999,118.669998,122.540001,118.730003,118.291039,1270600
A,9/6/2023 12:00:00 AM,118.349998,116.529999,118.660004,117.940002,117.503952,1668900
A,9/7/2023 12:00:00 AM,117.970001,116.089996,118.010002,116.260002,115.830162,1317000
A,9/8/2023 12:00:00 AM,116.010002,113.709999,116.209999,113.989998,113.568558,1789800
A,9/11/2023 12:00:00 AM,114.290001,112.620003,114.389999,113.099998,112.681847,2046900
A,9/12/2023 12:00:00 AM,113.400002,112.080002,113.970001,112.779999,112.363022,2035000
A,9/13/2023 12:00:00 AM,110.000000,109.000000,115.900002,113.430000,113.010628,2520500
A,9/14/2023 12:00:00 AM,113.790001,111.680000,115.309998,114.879997,114.455261,1815800
A,9/15/2023 12:00:00 AM,114.430000,113.430000,121.919998,115.910004,115.481461,6882600
A,9/18/2023 12:00:00 AM,115.000000,112.660004,115.000000,112.690002,112.273361,1818000
A,9/19/2023 12:00:00 AM,112.370003,111.720001,113.230003,112.309998,111.894760,2222400
A,9/20/2023 12:00:00 AM,113.080002,112.169998,113.470001,112.470001,112.054176,1744900
A,9/21/2023 12:00:00 AM,112.029999,109.500000,112.199997,109.730003,109.324303,1327900
A,9/22/2023 12:00:00 AM,109.730003,109.110001,112.160004,111.410004,110.998100,2050500
A,9/25/2023 12:00:00 AM,110.760002,110.529999,112.029999,111.940002,111.526131,987400
A,9/26/2023 12:00:00 AM,110.879997,110.680000,112.250000,110.730003,110.320610,1399800
A,9/27/2023 12:00:00 AM,110.959999,109.620003,111.250000,110.500000,110.091461,2268300
A,9/28/2023 12:00:00 AM,110.480003,110.440002,112.680000,112.000000,111.585915,1959900
A,9/29/2023 12:00:00 AM,113.120003,111.449997,113.169998,111.820000,111.406578,1830100
A,10/2/2023 12:00:00 AM,110.900002,109.769997,111.800003,110.900002,110.712746,1569000
A,10/3/2023 12:00:00 AM,110.230003,110.050003,111.760002,110.260002,110.073830,1543400
A,10/4/2023 12:00:00 AM,110.410004,109.379997,111.889999,111.669998,111.481445,1541700
A,10/5/2023 12:00:00 AM,112.089996,108.769997,112.239998,110.349998,110.163673,1295700
A,10/6/2023 12:00:00 AM,109.489998,109.360001,111.769997,110.639999,110.453186,1796100
A,10/9/2023 12:00:00 AM,109.970001,109.120003,111.309998,111.279999,111.092102,1320300
A,10/10/2023 12:00:00 AM,111.309998,111.019997,113.830002,113.290001,113.098717,2183000
A,10/11/2023 12:00:00 AM,113.410004,112.050003,113.599998,113.379997,113.188560,1381500
A,10/12/2023 12:00:00 AM,113.110001,108.330002,113.400002,108.940002,108.756058,3622500
A,10/13/2023 12:00:00 AM,108.019997,106.820000,110.610001,110.510002,110.323410,2807600
A,10/16/2023 12:00:00 AM,111.040001,109.639999,112.790001,111.500000,111.311737,1675500
A,10/17/2023 12:00:00 AM,110.099998,109.209999,112.910004,112.400002,112.210213,1682800
A,10/18/2023 12:00:00 AM,111.330002,108.540001,111.330002,108.610001,108.426613,1803500
A,10/19/2023 12:00:00 AM,109.250000,108.860001,111.379997,109.510002,109.325096,2028900
A,10/20/2023 12:00:00 AM,109.540001,109.180000,110.589996,109.230003,109.045570,2367300
A,10/23/2023 12:00:00 AM,108.099998,107.400002,109.910004,109.339996,109.155380,2886000
A,10/24/2023 12:00:00 AM,107.500000,105.360001,108.059998,105.639999,105.461632,3204200
A,10/25/2023 12:00:00 AM,102.900002,100.080002,104.169998,103.400002,103.225410,2699600
A,10/26/2023 12:00:00 AM,103.470001,103.239998,104.910004,104.309998,104.133873,1599100
A,10/27/2023 12:00:00 AM,104.540001,102.400002,104.779999,102.769997,102.596474,2004000
A,10/30/2023 12:00:00 AM,102.709999,96.800003,102.779999,101.169998,100.999176,3684900
A,10/31/2023 12:00:00 AM,103.000000,101.940002,104.199997,103.370003,103.195465,2218800
A,11/1/2023 12:00:00 AM,102.500000,100.260002,103.209999,102.860001,102.686325,2284600
A,11/2/2023 12:00:00 AM,103.970001,102.699997,104.639999,104.470001,104.293602,1489000
A,11/3/2023 12:00:00 AM,106.500000,106.120003,109.589996,109.019997,108.835922,2511300
A,11/6/2023 12:00:00 AM,108.809998,107.169998,109.519997,107.529999,107.348434,1412000
A,11/7/2023 12:00:00 AM,106.839996,106.550003,110.809998,110.540001,110.353355,2142300
A,11/8/2023 12:00:00 AM,110.889999,108.459999,111.570000,109.389999,109.205299,1495000
A,11/9/2023 12:00:00 AM,110.120003,107.540001,110.120003,107.739998,107.558083,1481100
A,11/10/2023 12:00:00 AM,107.720001,104.089996,108.480003,108.470001,108.286850,1847800
A,11/13/2023 12:00:00 AM,108.129997,106.959999,108.269997,107.459999,107.278557,1200300
A,11/14/2023 12:00:00 AM,109.550003,109.459999,112.290001,111.610001,111.421547,2009700
A,11/15/2023 12:00:00 AM,111.849998,111.330002,114.519997,113.599998,113.408188,2021400
A,11/16/2023 12:00:00 AM,113.940002,113.559998,114.500000,114.190002,113.997192,1728100
A,11/17/2023 12:00:00 AM,113.980003,112.059998,114.470001,113.150002,112.958946,2700800
A,11/20/2023 12:00:00 AM,113.250000,112.389999,114.500000,113.980003,113.787552,3050000
A,11/21/2023 12:00:00 AM,121.459999,121.230003,124.680000,123.919998,123.710762,6085800
A,11/22/2023 12:00:00 AM,123.870003,123.809998,125.400002,123.989998,123.780640,2630700
A,11/24/2023 12:00:00 AM,123.919998,123.480003,126.769997,126.620003,126.406204,1226700
A,11/27/2023 12:00:00 AM,125.980003,124.889999,126.680000,125.010002,124.798927,2255400
A,11/28/2023 12:00:00 AM,124.639999,124.099998,126.269997,124.709999,124.499428,1949800
A,11/29/2023 12:00:00 AM,125.589996,125.589996,127.730003,127.589996,127.374565,2266200
A,11/30/2023 12:00:00 AM,128.000000,126.970001,128.449997,127.800003,127.584213,2442900
A,12/1/2023 12:00:00 AM,127.339996,126.510002,129.009995,128.789993,128.572540,1729600
A,12/4/2023 12:00:00 AM,128.410004,127.870003,129.220001,128.880005,128.662399,1543200
A,12/5/2023 12:00:00 AM,127.809998,125.769997,128.630005,127.879997,127.664078,1933600
A,12/6/2023 12:00:00 AM,128.500000,127.919998,129.759995,128.910004,128.692337,1816800
A,12/7/2023 12:00:00 AM,129.199997,127.809998,130.479996,128.679993,128.462723,1696600
A,12/8/2023 12:00:00 AM,128.089996,126.970001,129.000000,127.199997,126.985222,1438100
A,12/11/2023 12:00:00 AM,127.620003,127.220001,129.630005,128.970001,128.752243,1897100
A,12/12/2023 12:00:00 AM,128.050003,127.000000,129.199997,128.789993,128.572540,1453500
A,12/13/2023 12:00:00 AM,129.089996,128.770004,134.039993,133.740005,133.514191,1731400
A,12/14/2023 12:00:00 AM,135.000000,135.000000,138.169998,137.960007,137.727066,2950500
A,12/15/2023 12:00:00 AM,137.240005,136.279999,138.899994,136.779999,136.549042,4876000
A,12/18/2023 12:00:00 AM,137.589996,136.860001,138.190002,137.529999,137.297775,1634700
A,12/19/2023 12:00:00 AM,138.509995,137.320007,139.889999,139.789993,139.553955,1523300
A,12/20/2023 12:00:00 AM,139.789993,138.139999,141.240005,138.179993,137.946686,2120900
A,12/21/2023 12:00:00 AM,139.380005,138.000000,139.669998,138.940002,138.705399,1685700
A,12/22/2023 12:00:00 AM,139.610001,138.789993,140.360001,139.570007,139.334351,1204100
A,12/26/2023 12:00:00 AM,139.309998,139.089996,140.470001,139.809998,139.573929,948400
A,12/27/2023 12:00:00 AM,139.779999,139.080002,140.160004,139.820007,139.583923,1182300
A,12/28/2023 12:00:00 AM,140.539993,139.649994,140.809998,139.770004,139.534012,892600
A,12/29/2023 12:00:00 AM,139.070007,138.360001,139.699997,139.029999,139.029999,1014400
A,1/2/2024 12:00:00 AM,138.190002,137.910004,140.589996,138.750000,138.750000,1441600
A,1/3/2024 12:00:00 AM,138.000000,131.070007,138.000000,131.160004,131.160004,2074500
A,1/4/2024 12:00:00 AM,130.550003,130.190002,131.500000,131.000000,131.000000,2446600
A,1/5/2024 12:00:00 AM,130.000000,128.619995,131.960007,130.559998,130.559998,1394000
A,1/8/2024 12:00:00 AM,130.139999,129.809998,133.570007,133.380005,133.380005,1311400
A,1/9/2024 12:00:00 AM,132.270004,130.009995,135.649994,130.679993,130.679993,1435000
A,1/10/2024 12:00:00 AM,130.580002,128.360001,131.160004,131.089996,131.089996,1326300
A,1/11/2024 12:00:00 AM,130.580002,127.900002,130.679993,129.679993,129.679993,2060500
A,1/12/2024 12:00:00 AM,130.309998,129.639999,131.610001,130.539993,130.539993,1285200
A,1/16/2024 12:00:00 AM,129.139999,128.600006,130.809998,130.529999,130.529999,1382100
A,1/17/2024 12:00:00 AM,129.979996,126.739998,130.610001,128.119995,128.119995,1257400
A,1/18/2024 12:00:00 AM,128.020004,127.529999,130.729996,130.460007,130.460007,1404800
A,1/19/2024 12:00:00 AM,130.169998,129.210007,131.990005,131.220001,131.220001,1523300
A,1/22/2024 12:00:00 AM,131.500000,131.250000,132.729996,132.550003,132.550003,1512300
A,1/23/2024 12:00:00 AM,133.639999,130.330002,133.940002,131.639999,131.639999,854900
A,1/24/2024 12:00:00 AM,132.410004,129.429993,132.800003,129.779999,129.779999,1141900
A,1/25/2024 12:00:00 AM,131.110001,129.429993,131.429993,129.880005,129.880005,1120900
A,1/26/2024 12:00:00 AM,133.710007,130.639999,134.229996,130.990005,130.990005,1319800
A,1/29/2024 12:00:00 AM,131.750000,131.279999,132.899994,132.830002,132.830002,1407200
A,1/30/2024 12:00:00 AM,132.830002,132.690002,134.520004,134.279999,134.279999,1428700
A,1/31/2024 12:00:00 AM,134.610001,130.000000,134.619995,130.100006,130.100006,1101400
A,2/1/2024 12:00:00 AM,130.059998,133.050003,129.259995,133.050003,133.050003,862000
A,2/2/2024 12:00:00 AM,131.839996,133.919998,130.309998,132.970001,132.970001,1066300
A,2/5/2024 12:00:00 AM,132.740005,134.949997,132.380005,132.820007,132.820007,2374500
A,2/6/2024 12:00:00 AM,132.649994,136.100006,131.074997,135.860001,135.860001,1725778
A,2/7/2024 12:00:00 AM,136.520004,136.910004,132.339996,132.789993,132.789993,1758000
A,2/8/2024 12:00:00 AM,132.419998,134.820007,132.130005,134.070007,134.070007,3005173
